"AGEP","COW","JWMNP","LANX","MAR","SEX","WKHP","DIS","PERNP","Hispanic","Stem","Education","Region","CIT2","RAC"
41,1,5,2,3,1,40,2,45000,0,"NoDeg",12,"Southwest and South Central Wisconsin ",1,1
35,1,20,2,1,1,40,2,40000,0,"NoDeg",12,"West Central Wisconsin",1,1
30,1,25,2,1,1,44,2,76000,0,"NoDeg",11,"East Central Wisconsin ",1,1
79,1,10,2,1,1,15,2,10000,0,"NoDeg",13,"Central Wisconsin ",1,1
61,3,35,2,1,2,15,2,12600,0,"Yes",18,"Waukesha County",1,1
37,1,10,2,1,1,50,2,66000,0,"Yes",16,"Northeast Wisconsin ",1,1
59,1,5,2,1,2,35,2,17000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
63,1,10,2,4,1,40,2,145000,0,"Yes",20,"Milwaukee County",1,1
50,1,15,2,3,1,68,1,76000,0,"NoDeg",12,"West Central Wisconsin",1,1
41,4,80,2,1,2,40,2,60000,0,"No",18,"West Central Wisconsin",1,1
49,1,30,2,1,1,40,2,105000,0,"Yes",16,"Madison and Dane County",1,1
25,1,45,2,5,2,80,2,25000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
36,1,1,1,1,1,40,2,149000,0,"Yes",18,"Waukesha County",3,6
49,1,20,2,1,1,40,2,20000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
47,1,10,2,1,2,45,2,85000,0,"Yes",18,"West Central Wisconsin",1,1
31,3,2,2,3,2,40,2,48600,0,"NoDeg",12,"West Central Wisconsin",1,1
79,6,1,2,1,2,40,2,20000,0,"NoDeg",10,"East Central Wisconsin",1,1
62,6,60,2,1,1,40,2,416000,0,"NoDeg",13,"Southeast Wisconsin ",1,1
46,1,25,2,3,2,40,2,40000,0,"NoDeg",14,"West Central Wisconsin",1,1
60,2,10,2,3,1,40,2,59000,0,"Yes",16,"East Central Wisconsin",1,1
33,6,1,2,5,1,55,2,49000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
25,2,15,2,1,1,45,2,12100,0,"No",16,"Milwaukee City",1,1
56,2,10,1,1,2,40,2,25000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
36,1,40,2,1,2,40,2,70000,0,"No",16,"Milwaukee County",1,1
32,5,5,2,5,2,40,2,39000,0,"No",18,"East Central Wisconsin ",1,1
53,1,50,2,4,2,55,2,80000,0,"No",16,"East Central Wisconsin ",1,1
46,2,75,2,4,2,32,1,23200,0,"NoDeg",12,"Milwaukee City",1,2
23,1,5,2,5,2,40,2,12000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
34,1,146,2,3,1,60,2,125000,0,"NoDeg",12,"Southwest and South Central Wisconsin ",1,1
34,1,1,2,5,2,40,2,9500,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
24,1,9,2,1,2,30,2,35000,0,"No",18,"Northwest Wisconsin",1,1
54,1,13,2,1,2,40,1,26000,0,"NoDeg",12,"East Central Wisconsin ",1,1
39,1,10,2,1,1,60,2,45000,0,"NoDeg",13,"East Central Wisconsin ",1,1
45,4,146,2,1,2,32,1,32000,0,"NoDeg",14,"Northwest Wisconsin",1,1
34,1,20,2,1,2,28,2,56000,0,"NoDeg",14,"Madison and Dane County",1,1
52,1,45,2,5,2,24,2,17000,0,"NoDeg",14,"Milwaukee City",1,2
22,1,60,2,5,2,40,2,10000,0,"NoDeg",12,"Milwaukee City",1,2
55,7,10,2,1,1,40,2,466000,0,"NoDeg",14,"Central Wisconsin ",1,1
37,1,1,2,1,1,50,2,100000,0,"No",16,"Madison and Dane County",1,1
63,3,12,2,1,1,40,2,42000,0,"NoDeg",12,"Southwest and South Central Wisconsin ",1,1
38,1,5,2,5,2,40,2,19000,0,"NoDeg",12,"West Central Wisconsin",1,1
52,2,2,2,3,2,45,2,37000,0,"NoDeg",12,"East Central Wisconsin ",1,1
61,1,75,2,1,1,40,2,24000,0,"NoDeg",12,"Southwest and South Central Wisconsin ",1,1
40,1,22,2,1,2,47,2,89000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
63,2,35,2,1,1,18,2,14000,0,"NoDeg",12,"West Central Wisconsin",1,1
61,1,10,2,3,1,40,2,36000,0,"No",16,"Southeast Wisconsin ",1,1
44,6,60,2,1,1,12,2,17900,0,"Yes",16,"Green Bay",1,1
63,1,17,2,3,2,56,2,40000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
74,1,15,2,2,2,19,2,11900,0,"NoDeg",12,"Central Wisconsin ",1,1
42,1,30,2,3,2,40,2,40000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
64,1,2,2,3,1,45,2,42000,0,"NoDeg",12,"Northwest Wisconsin",1,1
53,3,15,2,1,2,43,1,60000,0,"Yes",18,"East Central Wisconsin",1,3
45,1,15,1,1,2,45,2,40000,0,"NoDeg",13,"East Central Wisconsin ",1,1
54,1,20,2,5,1,29,2,35000,0,"NoDeg",13,"Waukesha County",1,1
49,1,15,2,3,2,40,1,42000,0,"No",16,"Milwaukee City",1,1
58,1,11,2,5,1,40,2,43000,0,"NoDeg",12,"East Central Wisconsin ",1,1
55,1,65,2,1,2,40,2,50000,0,"NoDeg",12,"West Central Wisconsin",1,1
62,1,25,2,1,1,40,2,39000,0,"NoDeg",12,"West Central Wisconsin",1,1
47,8,1,2,1,1,15,2,2000,0,"No",18,"Southwest and South Central Wisconsin",1,1
61,7,5,2,1,2,72,2,33600,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
61,7,5,2,1,2,50,2,366000,0,"Yes",18,"Central Wisconsin ",1,1
51,1,45,2,3,1,45,2,81000,0,"NoDeg",14,"Southeast Wisconsin ",1,1
58,1,25,2,1,1,40,2,50000,0,"NoDeg",12,"Milwaukee County",1,1
56,2,25,2,1,2,45,2,62000,0,"No",16,"Southwest and South Central Wisconsin ",1,1
53,4,30,2,1,1,45,2,88000,0,"Yes",20,"Madison and Dane County",1,1
90,6,1,2,2,2,35,1,15000,0,"No",18,"East Central Wisconsin ",1,1
29,1,10,2,5,2,35,2,23000,0,"NoDeg",12,"Green Bay",1,1
47,1,10,2,1,1,40,2,35400,0,"NoDeg",12,"Southeast Wisconsin ",1,1
36,1,60,1,1,1,50,2,30000,1,"NoDeg",6,"Milwaukee City",3,1
49,1,40,2,1,1,40,2,200000,0,"Yes",16,"Southeast Wisconsin ",1,1
64,7,15,2,1,1,40,1,26000,0,"NoDeg",13,"Northeast Wisconsin ",1,1
34,1,35,2,1,1,40,2,38400,0,"NoDeg",12,"East Central Wisconsin",1,1
46,1,35,2,1,1,70,2,25000,0,"NoDeg",12,"West Central Wisconsin",1,1
48,1,15,2,1,2,40,2,28200,0,"NoDeg",12,"Northwest Wisconsin",1,1
43,3,15,2,1,2,43,2,44000,0,"Yes",16,"East Central Wisconsin",1,1
38,7,5,2,1,2,40,2,52000,0,"Yes",16,"East Central Wisconsin ",1,1
58,1,1,2,1,2,99,1,26000,0,"NoDeg",11,"Milwaukee City",1,2
57,1,20,2,1,2,40,2,32000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
51,7,15,2,1,1,60,1,85000,0,"NoDeg",12,"Central Wisconsin ",1,1
44,1,30,2,3,2,45,2,52000,0,"NoDeg",14,"East Central Wisconsin ",1,1
40,1,20,2,1,2,45,2,75000,0,"Yes",16,"Southeast Wisconsin ",1,1
58,1,20,2,5,2,48,2,21000,0,"NoDeg",12,"Southwest and South Central Wisconsin ",1,1
68,2,1,2,1,1,7,2,15500,0,"Yes",18,"Northwest Wisconsin",1,1
76,2,20,2,3,2,32,2,30000,0,"NoDeg",12,"Waukesha County",1,1
38,1,10,2,1,2,40,2,33000,0,"NoDeg",13,"East Central Wisconsin",1,9
49,1,10,2,2,1,32,2,11500,0,"NoDeg",11,"Central Wisconsin ",1,1
40,1,10,1,3,1,32,2,8000,1,"NoDeg",12,"Milwaukee City",3,1
46,1,10,2,3,1,40,2,66000,0,"NoDeg",12,"Central Wisconsin ",1,1
56,1,5,2,1,1,40,2,37500,0,"NoDeg",12,"Central Wisconsin ",1,1
51,1,15,2,4,2,25,2,11500,0,"NoDeg",13,"East Central Wisconsin ",1,1
62,1,4,2,3,2,36,2,22900,0,"NoDeg",12,"West Central Wisconsin",1,1
34,1,146,1,1,2,45,2,51000,1,"NoDeg",14,"Milwaukee City",1,8
35,4,15,2,3,1,40,2,20800,0,"No",16,"East Central Wisconsin ",1,1
36,1,25,2,5,1,40,2,85000,0,"NoDeg",14,"Southwest and South Central Wisconsin ",1,1
55,1,15,2,3,1,42,2,45000,0,"NoDeg",13,"West Central Wisconsin",1,1
59,1,30,2,1,2,40,2,40100,0,"NoDeg",12,"Northeast Wisconsin ",1,1
61,5,30,2,1,1,40,2,62000,0,"Yes",16,"Waukesha County",1,2
47,3,15,2,1,2,37,2,33000,0,"NoDeg",13,"Northwest Wisconsin",1,3
39,1,10,2,1,1,40,2,60000,0,"NoDeg",12,"Waukesha County",1,1
54,1,7,2,1,2,38,2,32000,0,"NoDeg",14,"Southeast Wisconsin ",1,1
47,1,23,2,1,1,55,2,43000,0,"NoDeg",14,"Central Wisconsin ",1,1
56,4,20,2,3,2,30,2,11000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
37,1,8,2,5,2,40,2,18000,0,"NoDeg",12,"Southeast Wisconsin ",1,2
36,1,2,2,5,1,40,2,55000,0,"NoDeg",12,"East Central Wisconsin",1,1
51,1,25,2,1,2,50,2,70000,0,"NoDeg",13,"West Central Wisconsin",1,1
58,1,25,2,1,1,40,2,39800,0,"NoDeg",12,"West Central Wisconsin",1,1
30,3,35,2,4,2,75,2,52000,0,"No",16,"Southeast Wisconsin ",1,1
41,6,10,2,1,2,25,2,13000,0,"No",16,"Milwaukee County",1,1
54,6,1,2,1,1,60,2,62000,0,"NoDeg",12,"West Central Wisconsin",1,1
41,1,10,2,1,1,55,1,120000,0,"No",18,"East Central Wisconsin ",1,1
45,1,30,2,5,1,40,1,35000,0,"NoDeg",12,"Central Wisconsin ",1,1
60,3,20,2,1,2,45,2,36700,0,"NoDeg",13,"Southwest and South Central Wisconsin",1,1
35,1,20,2,1,1,40,2,35000,0,"NoDeg",12,"Central Wisconsin ",1,1
51,4,23,2,1,2,35,2,20000,0,"NoDeg",10,"East Central Wisconsin",1,1
55,1,15,2,5,1,46,2,40000,0,"NoDeg",12,"Milwaukee City",1,1
37,3,5,2,1,2,46,2,32200,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
57,1,20,2,1,1,32,2,35300,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
47,1,8,2,1,1,52,2,51000,0,"No",16,"Central Wisconsin ",1,1
65,6,5,2,3,1,84,2,21000,0,"NoDeg",12,"East Central Wisconsin",1,1
31,1,30,2,5,1,40,2,45000,0,"No",16,"West Central Wisconsin",1,1
33,1,15,2,1,2,23,2,16000,0,"NoDeg",14,"Northeast Wisconsin ",1,1
45,1,35,2,5,1,45,2,34000,0,"NoDeg",12,"Green Bay",1,1
71,7,12,2,4,1,67,2,120000,0,"NoDeg",10,"Southwest and South Central Wisconsin",1,1
62,1,15,2,1,1,60,2,100000,0,"No",16,"Madison and Dane County",1,1
52,1,5,2,1,2,40,2,23100,0,"NoDeg",12,"West Central Wisconsin",1,1
52,1,30,2,3,1,48,2,75000,0,"NoDeg",12,"Central Wisconsin ",1,1
51,1,30,2,3,2,45,2,35000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
63,1,80,2,3,1,45,2,80000,0,"NoDeg",13,"East Central Wisconsin ",1,9
51,1,20,2,1,1,50,2,62000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
55,1,60,2,3,1,25,1,14000,0,"NoDeg",12,"Central Wisconsin ",1,1
26,1,20,2,1,2,40,2,30000,0,"No",16,"Northwest Wisconsin",1,1
35,2,35,2,1,2,38,2,50000,0,"NoDeg",14,"East Central Wisconsin ",1,1
42,2,12,2,1,2,40,2,75000,0,"NoDeg",14,"West Central Wisconsin",1,1
65,1,35,2,1,1,55,2,115000,0,"No",16,"Southeast Wisconsin ",1,1
41,2,15,2,3,1,40,2,80000,0,"NoDeg",12,"East Central Wisconsin ",1,1
57,4,11,2,1,1,45,2,62000,0,"Yes",16,"Green Bay",1,1
51,2,5,2,1,1,60,2,65000,0,"No",18,"East Central Wisconsin ",1,1
60,2,25,2,1,2,32,2,21100,0,"NoDeg",12,"Central Wisconsin ",1,1
29,1,30,2,1,2,40,2,42500,0,"Yes",16,"West Central Wisconsin",1,1
62,6,30,2,1,2,24,2,14000,0,"NoDeg",12,"West Central Wisconsin",1,1
69,6,15,2,1,2,40,2,50000,0,"NoDeg",12,"Southwest and South Central Wisconsin ",1,1
26,1,5,2,5,1,45,2,45000,0,"No",16,"Milwaukee County",1,1
43,1,10,2,1,2,50,2,160000,0,"Yes",18,"East Central Wisconsin ",1,1
43,1,15,2,5,1,89,2,10000,0,"NoDeg",11,"Green Bay",1,3
44,1,5,2,1,2,40,2,39600,0,"NoDeg",13,"West Central Wisconsin",1,1
55,1,15,2,1,1,20,2,12000,0,"NoDeg",12,"Northwest Wisconsin",1,1
53,1,30,2,3,1,60,2,80000,0,"NoDeg",14,"Southeast Wisconsin ",1,1
34,1,60,2,1,2,50,2,41200,0,"No",16,"Southwest and South Central Wisconsin",1,1
56,4,35,2,1,1,40,2,56000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
59,1,30,2,1,1,50,2,80000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
63,1,30,2,1,1,45,1,34200,0,"NoDeg",12,"West Central Wisconsin",1,1
31,1,40,2,1,2,40,2,39000,0,"Yes",16,"Southeast Wisconsin ",1,1
47,1,20,2,3,1,38,2,55000,0,"NoDeg",13,"West Central Wisconsin",1,1
65,5,30,2,3,1,46,1,62000,0,"NoDeg",13,"Madison and Dane County",1,1
40,1,5,1,4,2,36,2,29000,1,"NoDeg",13,"Central Wisconsin ",1,1
62,1,20,2,1,1,40,2,70000,0,"NoDeg",12,"East Central Wisconsin ",1,1
34,1,50,2,1,2,24,2,32000,0,"Yes",16,"Madison and Dane County",1,1
60,2,20,2,1,2,40,2,45000,0,"No",16,"Southeast Wisconsin ",1,1
67,1,5,2,1,1,14,1,7500,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
41,1,20,2,1,2,40,2,17000,0,"NoDeg",13,"West Central Wisconsin",1,1
65,1,10,2,1,1,20,1,7800,0,"NoDeg",12,"West Central Wisconsin",1,1
66,5,25,2,2,1,44,2,55000,0,"NoDeg",13,"Central Wisconsin ",1,1
30,3,20,2,1,2,52,2,28000,0,"No",18,"Madison and Dane County",2,9
44,2,1,2,1,1,65,2,46000,0,"No",18,"East Central Wisconsin ",1,1
67,1,10,2,1,1,45,2,46000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
28,1,20,2,5,2,40,2,22300,0,"No",16,"Waukesha County",1,1
51,1,60,2,3,2,40,2,50000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
23,1,5,2,5,1,40,2,22100,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
38,4,75,2,5,1,40,2,60000,0,"Yes",16,"West Central Wisconsin",1,1
52,6,90,2,3,1,36,2,266000,0,"Yes",18,"East Central Wisconsin ",1,1
56,1,30,2,1,2,45,2,68000,0,"NoDeg",13,"Southeast Wisconsin ",1,1
69,1,5,2,3,2,20,2,8500,0,"NoDeg",12,"Northwest Wisconsin",1,1
36,1,25,2,5,2,25,2,10000,0,"NoDeg",12,"Central Wisconsin ",1,1
39,1,15,2,1,2,15,2,8000,0,"Yes",16,"Milwaukee County",1,1
22,1,17,2,5,1,55,2,40000,0,"NoDeg",12,"East Central Wisconsin ",1,1
39,1,15,2,1,2,32,2,32000,0,"NoDeg",13,"West Central Wisconsin",1,1
47,1,31,2,1,1,55,2,65000,0,"NoDeg",12,"East Central Wisconsin ",1,1
49,4,55,2,1,2,30,2,31000,0,"No",18,"Central Wisconsin ",1,1
65,2,15,2,1,1,16,2,10000,0,"Yes",16,"West Central Wisconsin",1,1
63,5,20,2,1,1,20,2,2000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
30,1,30,2,5,1,40,2,30000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
64,1,20,2,1,1,40,2,37300,0,"NoDeg",12,"Central Wisconsin ",1,1
48,1,25,2,3,2,40,2,39000,0,"NoDeg",13,"Waukesha County",1,1
41,1,25,2,1,1,45,2,60000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
54,1,15,2,1,1,50,2,115000,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
38,1,35,2,1,1,50,2,5500,0,"NoDeg",12,"East Central Wisconsin ",1,1
45,1,10,2,1,2,36,2,5000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
27,1,60,2,1,2,32,2,10000,0,"NoDeg",12,"West Central Wisconsin",1,1
37,6,12,2,1,1,40,2,18000,0,"NoDeg",14,"Northwest Wisconsin",1,1
22,1,20,2,5,2,30,2,20000,0,"NoDeg",14,"Northwest Wisconsin",1,1
24,1,5,2,5,1,44,2,25000,0,"NoDeg",12,"East Central Wisconsin ",1,1
54,3,20,2,1,2,35,2,50000,0,"NoDeg",13,"Madison and Dane County",1,1
39,1,45,2,5,1,50,2,36000,0,"NoDeg",12,"East Central Wisconsin",1,1
58,1,10,2,1,2,30,1,40000,0,"NoDeg",14,"Madison and Dane County",1,1
31,1,18,1,1,2,32,2,27600,0,"Yes",16,"Milwaukee County",1,1
42,1,15,2,5,1,40,2,30000,0,"NoDeg",11,"Southwest and South Central Wisconsin",1,1
55,1,15,2,3,1,45,2,80000,0,"NoDeg",12,"West Central Wisconsin",1,1
48,1,90,2,1,1,50,2,180000,0,"NoDeg",0,"Southeast Wisconsin ",2,6
34,7,2,2,1,1,40,2,105000,0,"Yes",18,"East Central Wisconsin ",1,1
51,1,1,2,3,2,40,2,18000,0,"NoDeg",12,"Milwaukee County",3,1
24,3,35,2,5,1,40,2,40000,0,"No",16,"Northeast Wisconsin ",1,1
50,1,10,2,1,1,40,2,60000,0,"NoDeg",14,"Central Wisconsin ",1,1
33,6,35,2,1,1,40,1,80000,0,"NoDeg",0,"West Central Wisconsin",1,1
28,2,10,2,1,1,40,2,40000,0,"NoDeg",14,"Central Wisconsin ",1,1
71,1,20,2,3,2,32,2,25000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
36,1,20,2,5,1,40,2,45000,0,"NoDeg",14,"East Central Wisconsin ",1,1
64,1,15,2,1,1,50,2,67000,0,"Yes",18,"Milwaukee County",1,1
44,1,15,2,3,2,40,2,55000,0,"NoDeg",14,"West Central Wisconsin",1,1
48,6,1,2,1,1,70,2,30000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
63,2,12,2,2,2,16,2,8000,0,"NoDeg",12,"West Central Wisconsin",1,1
60,1,50,2,1,1,45,2,70000,0,"No",16,"Southwest and South Central Wisconsin ",1,1
45,1,40,2,1,1,50,2,85000,0,"No",16,"East Central Wisconsin ",1,1
58,1,25,2,1,1,42,1,22000,0,"No",18,"West Central Wisconsin",1,1
51,1,20,2,5,1,40,2,54000,0,"NoDeg",12,"East Central Wisconsin ",1,1
48,1,90,2,1,1,40,2,45000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
37,1,35,2,5,1,60,2,34000,0,"NoDeg",12,"Central Wisconsin ",1,1
48,2,10,2,1,1,40,2,60000,0,"No",16,"Milwaukee City",1,1
42,1,40,2,5,1,40,2,70000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
50,3,25,2,1,2,40,2,40000,0,"NoDeg",12,"East Central Wisconsin ",1,1
54,1,10,2,1,2,40,2,17100,0,"NoDeg",12,"West Central Wisconsin",1,1
36,2,10,2,1,1,55,2,366000,0,"Yes",18,"Northeast Wisconsin ",1,1
36,1,25,2,3,2,45,2,42000,0,"NoDeg",12,"East Central Wisconsin ",1,1
33,7,10,1,1,1,48,2,29000,0,"NoDeg",12,"Milwaukee County",3,6
54,1,5,2,3,1,48,2,40000,0,"NoDeg",12,"East Central Wisconsin ",1,1
53,2,20,2,1,2,40,2,32000,0,"NoDeg",12,"Milwaukee City",1,1
41,1,20,2,5,2,25,2,13300,0,"NoDeg",12,"Milwaukee City",1,2
28,4,45,2,5,2,45,2,24000,0,"NoDeg",13,"West Central Wisconsin",1,1
56,1,15,2,1,1,40,2,44000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
55,7,10,2,1,1,60,2,78000,0,"NoDeg",13,"East Central Wisconsin ",1,1
58,3,10,2,1,2,40,2,75000,0,"No",18,"Milwaukee City",1,1
76,6,1,2,1,1,40,2,25000,0,"NoDeg",12,"West Central Wisconsin",1,1
35,7,20,1,5,1,50,2,4800,0,"NoDeg",12,"West Central Wisconsin",1,1
58,5,40,2,1,1,40,2,92000,0,"No",18,"Milwaukee County",1,1
60,1,5,2,1,1,40,2,54000,0,"NoDeg",12,"Northeast Wisconsin ",2,6
50,1,30,2,2,1,48,2,40000,0,"NoDeg",12,"Waukesha County",1,1
37,7,4,2,1,1,65,2,54000,0,"NoDeg",12,"Madison and Dane County",1,1
33,1,5,2,1,2,45,2,52000,0,"Yes",16,"East Central Wisconsin ",1,1
70,6,1,2,3,1,1,1,370,0,"NoDeg",10,"Southeast Wisconsin ",1,1
65,2,15,2,1,1,50,2,54000,0,"No",16,"Southeast Wisconsin ",1,1
33,1,50,2,1,1,40,1,40000,0,"No",16,"Southwest and South Central Wisconsin",1,1
28,3,40,2,5,1,40,1,66000,0,"NoDeg",13,"Northeast Wisconsin ",1,1
35,3,15,2,1,1,48,2,70000,0,"Yes",16,"Southwest and South Central Wisconsin ",1,1
44,1,20,2,1,1,60,2,21000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
49,1,45,2,5,1,50,2,88000,0,"NoDeg",12,"Green Bay",1,1
37,8,1,2,1,2,10,2,1600,0,"NoDeg",12,"Madison and Dane County",1,1
59,1,35,2,1,2,40,2,90000,0,"NoDeg",13,"West Central Wisconsin",1,1
60,2,45,2,3,2,36,2,70000,0,"NoDeg",14,"West Central Wisconsin",1,1
41,1,25,2,1,2,40,2,98000,0,"Yes",16,"Waukesha County",1,1
36,3,15,2,1,2,40,2,62000,0,"No",18,"East Central Wisconsin",1,1
56,3,30,2,1,2,32,2,26500,0,"No",16,"West Central Wisconsin",1,1
36,2,25,2,1,2,43,2,48000,0,"No",16,"Waukesha County",1,1
34,3,20,2,1,1,37,1,58000,0,"No",16,"West Central Wisconsin",1,1
26,1,25,2,5,2,45,2,56000,0,"No",16,"Southeast Wisconsin ",1,1
69,6,20,2,1,2,32,2,5000,0,"NoDeg",13,"West Central Wisconsin",1,1
34,1,10,2,5,1,50,2,40000,0,"No",16,"Central Wisconsin ",1,1
74,7,15,2,1,1,35,2,17800,0,"NoDeg",12,"Northeast Wisconsin ",1,1
65,1,20,2,1,2,40,2,26000,0,"No",16,"West Central Wisconsin",1,1
61,1,7,2,1,1,50,2,83000,0,"Yes",16,"Southwest and South Central Wisconsin",1,1
47,4,25,2,1,2,40,2,60000,0,"NoDeg",13,"Madison and Dane County",1,1
43,1,47,2,1,1,15,2,6000,0,"NoDeg",13,"Southwest and South Central Wisconsin",1,1
26,1,30,2,5,1,30,2,9800,0,"No",18,"Madison and Dane County",1,1
32,2,15,2,1,2,40,2,28000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
51,2,1,2,1,2,20,2,10500,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
59,4,40,2,1,1,55,2,45000,0,"Yes",20,"Southwest and South Central Wisconsin",1,1
23,1,25,2,5,2,50,2,63000,0,"Yes",16,"Madison and Dane County",1,1
62,1,10,2,3,1,60,2,30000,0,"NoDeg",13,"East Central Wisconsin",1,1
36,1,30,2,1,1,40,2,36000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
49,1,146,2,1,1,75,2,50000,0,"NoDeg",12,"West Central Wisconsin",1,1
41,1,30,2,1,1,45,2,100000,0,"No",16,"Southeast Wisconsin ",1,1
45,6,20,2,1,2,50,2,60,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
36,1,20,2,1,1,45,2,53000,0,"NoDeg",13,"Northeast Wisconsin ",1,1
36,1,17,2,5,1,60,2,136000,0,"NoDeg",13,"Southeast Wisconsin ",1,1
40,6,15,2,1,2,40,2,56000,0,"NoDeg",13,"Northeast Wisconsin ",1,1
51,2,20,2,1,2,32,2,55000,0,"Yes",16,"West Central Wisconsin",1,1
62,3,10,2,1,1,45,2,117000,0,"Yes",16,"Southeast Wisconsin ",1,1
53,1,20,2,1,2,25,2,12000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
29,1,30,2,5,2,40,2,43000,0,"No",16,"Southeast Wisconsin ",1,2
34,1,15,2,1,1,60,2,366000,0,"No",18,"Milwaukee County",1,1
30,1,25,2,1,2,42,2,24000,0,"NoDeg",12,"Northeast Wisconsin ",1,1
59,6,2,1,1,1,50,2,25000,0,"NoDeg",0,"Southwest and South Central Wisconsin",1,1
29,1,5,2,3,2,45,2,40000,0,"NoDeg",12,"West Central Wisconsin",1,1
42,1,18,2,1,1,50,2,54000,0,"NoDeg",13,"Southeast Wisconsin ",1,1
31,1,25,2,1,1,40,2,35900,0,"NoDeg",14,"West Central Wisconsin",1,1
59,1,20,2,5,1,40,2,44100,0,"NoDeg",13,"Milwaukee County",1,1
75,1,30,2,1,1,5,2,3200,0,"NoDeg",12,"West Central Wisconsin",1,1
52,1,10,2,1,2,40,2,26500,0,"NoDeg",13,"Southwest and South Central Wisconsin",1,1
39,1,15,2,5,2,30,2,10000,0,"NoDeg",12,"West Central Wisconsin",1,1
37,1,1,2,1,1,40,2,93000,0,"NoDeg",12,"Southwest and South Central Wisconsin",1,1
63,2,2,2,3,2,22,2,8600,0,"No",16,"Southwest and South Central Wisconsin",1,1
34,6,15,2,1,2,10,2,11500,0,"NoDeg",12,"Northwest Wisconsin",1,1
30,1,30,2,5,1,40,2,33600,0,"Yes",16,"Northeast Wisconsin ",1,1
41,3,17,2,1,2,40,2,42000,0,"No",16,"Northwest Wisconsin",1,1
69,1,146,2,1,1,60,2,76000,0,"NoDeg",13,"West Central Wisconsin",1,1
67,7,1,2,1,1,80,2,104000,0,"NoDeg",10,"West Central Wisconsin",1,1
42,1,15,1,1,1,40,2,31000,0,"Yes",16,"West Central Wisconsin",2,6
52,7,10,2,1,1,50,2,70000,0,"NoDeg",12,"West Central Wisconsin",1,1
29,1,20,2,1,1,50,2,70000,0,"Yes",16,"Southeast Wisconsin ",1,1
30,1,5,2,1,1,43,2,35000,0,"NoDeg",14,"West Central Wisconsin",1,1
56,1,55,2,1,1,40,2,30000,0,"NoDeg",12,"Southwest and South Central Wisconsin ",1,1
27,1,30,2,1,1,36,2,36000,0,"NoDeg",12,"East Central Wisconsin ",1,1
34,1,7,2,1,2,40,2,35000,0,"No",16,"Madison and Dane County",1,1
46,4,10,2,5,1,40,2,46000,0,"No",16,"East Central Wisconsin ",1,1
27,1,7,2,1,1,40,2,37400,0,"NoDeg",14,"Southwest and South Central Wisconsin",1,1
34,1,20,2,3,1,40,2,30000,0,"NoDeg",12,"West Central Wisconsin",1,1
47,4,20,2,1,2,40,2,86000,0,"Yes",16,"West Central Wisconsin",1,1
47,2,80,2,1,2,40,2,40000,0,"No",16,"Waukesha County",1,1
59,1,5,2,2,2,30,2,8000,0,"NoDeg",12,"Southeast Wisconsin ",1,1
46,1,20,1,1,1,45,2,56000,0,"Yes",16,"Madison and Dane County",1,1
47,1,5,2,1,2,40,2,75000,0,"No",16,"Southeast Wisconsin ",1,1
32,1,40,2,1,2,32,2,18000,0,"NoDeg",12,"West Central Wisconsin",1,1
